Headline,Headline ID
"Hostage David Haines' Murder 'Evil', PM Says",433
ISIS video showing beheading triggers international response,434
$YUM Serving Up #Marijuana & Fried Chicken,435
ISIS Video Purports To Show Beheading Of British Aid Worker,436
British Aid Worker Confirmed Murdered By ISIS,437
Woman Says She Gave Her Cheating Man a Printout of His DMs for Christmas,438
British hostage David Haines beheaded by Islamic State terrorists,439
Alleged Ottawa gunman: What we know so far about Michael Zehaf-Bibeau,440
Isis video claims to show beheading of British hostage David Haines,441
"Report: The Apple Watch Will Only Last 2.5 Hours With ""Heavy"" Use",442
"IS Beheads Briton David Cawthorne Haines, Threatens to Execute Another Briton, Alan Henning",443
Unconfirmed reports saying ISIS UK Hostage David Haines Beheaded,444
British aid worker David Haines beheaded by ISIL,445
Rumors of ISIS leader's death debunked,446
Guru who ordered 400 followers to be castrated 'so they could be closer to God' is investigated for grievous bodily harm in India,447
Search launched for dog's owner after pooch found dumped next to suitcase filled with belongings,448
North Korean dictator Kim Jong-Un to open restaurant in Scotland,449
REPORTS: JORDANIAN KING PERSONALLY FLYING SORTIES AGAINST ISIS,450
This Kid Made $72 Million During Lunch,451
Kim Jong-Un planning Scottish restaurant,452
Is Kim Jong Un's sister Kim Yo Jong in charge?,453
"Big Bank Hank, co-founder of the Sugarhill Gang, has died",454
TBS speeds up Seinfeld a full 7.5 percent - here is the proof,455
"No, Jordan's King Abdullah II is not personally flying planes against Isis",456
Lynch mob chop man's penis off after catching him allegedly trying to rape teenager,457
North Korea dictator Kim Jong-un 'set to open a new restaurant in SCOTLAND',458
Angry mob chops off man's genitals with butcher’s knife for alleged rape attempt,459
'Sex attacker' has penis cut off with a cleaver in India,460
Lynch mob use butcher's meat cleaver to castrate rapist they caught attacking teenage girl in alleyway in Indian city,461
Libya: Missing Libya Planes Spark Security Concerns,462
Tiger Woods' agent shoots down report of failed drug test,463
North Korean leader Kim Jong-un to open restaurant in Scotland,464
Angry mob hacks off alleged rapist's genitals with meat cleaver after dragging him into butchers,465
’6 Days Darkness in December 2014′ 100% Fake; NASA Confirmed 3 Days Total Darkness Hoax as Well,466
Rajasthan: Angry mob teaches rapist a lesson; chops penis off,467
SHOCKING: Indian Man's Penis Cut-off After He Was Caught Attempting Rape [Photos],468
Man has his PENIS cut off by angry mob after 'attempted rape' of teenager,469
Is Kim Jong-un Opening North Korean Restaurant in Scotland?,470
Report: Taliban Detainee Swapped for Bowe Bergdahl Suspected of Trying to Return to Terrorism,471
"Nigeria, Boko Haram reach ceasefire deal, kidnapped girls to go free, official says",472
Jordan Vs ISIS: Reports Say King Abdullah II Could Personally Lead Airstrikes After Pilot’s Death,473
Isis leader Abu Bakr al-Baghdadi's 'wife and son detained in Lebanon',474
Jordan king cites Clint Eastwood in revenge vow,475
Is Kim Jong-Un Really Opening a Restaurant in Scotland?,476
Kim Jong-Un's Scottish Dog Meat Restaurant Is Probably Fabricated Shite,477
Vigilantes cut off alleged rapist's penis,478
Would-be rapist has penis severed by angry mob,479
"Is North Korea, world's most secret state, really planning a new restaurant in Scotland?",480
Indian 'Rapist' Castrated By Angry Mob Who Hack Off Gentials With Meat Cleaver (GRAPHIC PICTURES),481
Jordan’s King Abdullah Did Not Personally Fly Airstrikes On ISIS,482
North Korea denies plans to open a restaurant in Scotland,483
"Rumors of King Abdullah Flying in Airstrikes Not True, Fox Excited Anyway",484
Will King of Jordan lead airstrikes on ISIS HIMSELF? Reports say trained pilot plans to take part in attack after quoting Clint Eastwood's Unforgiven to Congressmen,485
Anyone for dog meat soup? Kim Jong-Un considers opening restaurant in Scotland selling North Korean delicacies,486
Lynch Mob Castrates Alleged Rapist In Rajasthan,487
Taylor Lianne Chandler: Michael Phelps' Cougar Girlfriend Revealed?,488
Could Kim Jong Un open a restaurant in Scotland?,489
KIM DINE WITH ME: Porky president Kim Jong-un to open UK restaurant serving DOG,490
Eye-catching! Rare sighting of Anna Wintour without her trademark sunglasses as she leaves 'rat-infested' Vogue office,491
Jordan’s King May Participate Personally In ISIS Raids,492
Kim Jong-un 'set to open a new restaurant in SCOTLAND',493
Angry mob cut off rapist’s penis with meat cleaver (VIEWER DISCRETION),494
India Rape Crisis Sees Mob Castrate Alleged Sex Attacker in Shocking Scenes,495
"Rajasthan: Man Tries to Rape Teenager, Angry Mob Chops His Penis Off",496
Iraqi Army Downs Two British Planes Carrying Weapons for ISIL Terrorists,497
Reports: Missing Afghan soldiers found at Canadian border,498
U.S. airstrikes 'hit ISIS leader': Terror group chief 'critically wounded' in Iraq after coalition forces bomb jihadi leaders,499
Abu Bakr al-Baghdadi’s fate still unknown after US air strike on Isis as Iraqi forces enter Baiji,500
"IBM Corp expected to cut more than 110,000 jobs in massive overhaul, report says",501
ISIS executioner 'Jihadi John' reported wounded in air strike; UK investigating,502
Found at Canadian border: 3 Afghan soldiers missing from Cape Cod,503
Source: Three Afghan soldiers located at Canadian border,504
Three Afghan soldiers who vanished from Massachusetts military base are FOUND trying to cross into Canada,505
Missing Afghan soldiers taken into custody at Canadian border,506
Iraqi Army Downs 2 UK Planes Carrying Weapons for ISIL,507
ISIS Allegedly Beheads Second Captive American Journalist,508
Saudi Airlines Sexist: Airline Intends To ‘Enforce Rules’ To Separate Male And Female Passengers,509
Missing Afghan Soldiers Apprehended Trying To Cross Border Into Canada,510
Three Afghan soldiers found at Canada border after leaving Cape Cod base,511
Source: Missing Afghan soldiers at Canadian border,512
Team 5 source: Missing Afghan soldiers found at Canadian border,513
Hugh Hefner Dead Rumors Not True,514
Reports: 3 missing Afghans detained at Canadian border,515
Police Chief In Charge of Paris Attacks Commits Suicide,516
AUNT CUTS OFF 3-YEAR-OLD’S PENIS BECAUSE HE WALKED IN WHILE SHE WAS ON THE TOILET,517
Isis leader ‘injured in airstrike during meeting in Iraq,518
HP is better not together — company to split into enterprise and PC/printer businesses,519
Report: Three missing Afghan soldiers caught at Canadian border,520
Syria: Teenage British Jihadi from Brighton Killed in US Airstrikes,521
Missing Afghan soldiers found at US Canada border,522
"Source: Joan Rivers' doc did biopsy, selfie",523
Afghan Soldiers Found at Canadian Border,524
Missing Afghan soldiers reportedly found near Canadian border,525
When Street Harassers Realize The Women They're Catcalling Are Their Moms In Disguise,526
"Islamic State leader Abu Bakr al-Baghdadi: Wounded, dead or missed entirely by U.S. airstrikes?",527
"Condition of Abu Bakr al-Baghdadi, Islamic State leader, in doubt after airstrike",528
ISIS Leader Abu Bakr al-Baghdadi Wounded in Airstrikes; His Aide Killed,529
Fate of IS leader Abu Bakr al-Baghdadi unknown after airstrikes target him,530
ISIS terror chief 'believed dead': Iraqi military confirm warlord WAS injured in US-led airstrike as speculation grows feared jihadist perished in attack,531
Justin Bieber's 'Baby' Saves Man From Violent Bear Attack,532
Steven Sotloff 'beheaded by Islamic State',533
Missing Afghani soldiers found trying to cross US border to Canada,534
Fate of Isis leader remains unclear after US airstrike in Iraq,535
Isis 'Admits' Leader Abu Bakr al-Baghdadi Injured in US Air Strike,536
How a Reddit user convinced Tim Cook to change Apple’s on-hold music,537
"ISIS LEADER ABU BAKR AL-BAGHDADI INJURED IN U.S. AIR STRIKES, IRAQI OFFICIALS CLAIM",538
Sources: Missing Afghan Soldiers May Have Been Found Near Canadian Border,539
Tesla chooses Nevada for battery factory: Sources,540
"ISIS leader Abu Bakr al-Baghdadi wounded in airstrike, Iraq officials say",541
Isis air strikes: Abu Bakr al-Baghdadi 'critically wounded' in air strikes near Mosul,542
"Apple Watch to go on sale in March, claims analyst",543
Afghan Mother Reza Gul Takes Up Slain Son's Gun to Kill Taliban Attackers,544
#Hairgate: iPhone 6 users say device pulls out hair,545
Lego letter to parents in 1974 on gender equality still resonates 40 years on,546
A Letter Lego Sent to Parents in 1974 Holds an Important Message for the Parents of 2014,547
"HBO streaming service could launch in April for $15 per month, work on Apple TV",548
Apple Reportedly Relying More Heavily on Samsung for iPhone 6 and Apple Watch Components,549
That powerful Lego letter to parents from the 1970s? It's real,550
#HairGate: iPhone 6 Customers Are Complaining That The Phone Is Ripping Out Their Hair,551
From bendgate to hairgate: Now iPhone 6 users complain the device is ripping out their hair,552
Brian Williams slams social media for speculation weatherman Mike Seidel relieved himself on air,553
#Hairgate trends on social media: iPhone 6 users complain of ripped out hair,554
Lego letter from the 1970s still offers a powerful message to parents 40 years later,555
'Hairgate': iPhone 6 users encounter latest Apple problem after 'bendgate',556
'Hairgate': iPhone hit by new social media storm,557
Letter From Lego To Parents In The '70s Makes An Important Point About Gender,558
Report: US Drones Over Syria Looking for ISIS Leader Abu Bakr al-Baghdadi,559
Accountant Claims Comcast Got Him Fired From His Job for Reporting a Customer Service Issue,560
Apple Users Add Hairgate to iPhone 6 Problems,561
"#Hairgate: Reports of iPhone 6 pulling out hair, beards, likely exaggerated",562
Developer quits using the app he was hired to make—or did he?,563
"Evander Kane ""On Way Out"" From Source, Price Is Very High; Who Is In?",564
"Forty years ago, Lego wrote a powerful letter to parents about how gender works",565
"These LEGO Instructions from 1974 Are Awesome (And Yes, They're Real)",566
"These egalitarian Lego instructions from the 1970s are pretty cool, but are they real?",567
First bendgate... now it's HAIRGATE: Angry iPhone 6 owners claim design is causing chunks of their hair to be ripped out when they make a phone call,568
Is the iPhone 6 Really Pulling Out Your Hair?,569
IPhone 6 users are tearing their hair out,570
The iPhone 6 'Hairgate' Is Not a Thing,571
App brush list actually do so sister you tired it?,572
Crank-Boosting Behind Top Apps in App Store,573
China App Store Manipulation Photo Goes Viral - But Is It Real?,574
"Lady on FB: I'm 41, Intersex, and Fucked Michael Phelps on First Date",575
Staff Reporter,576
A viral photo in China shows how to manipulate App Store rankings the hard way,577
Crazy iPhone rig shows how Chinese workers manipulate App Store rankings,578
Chugging eggnog sends Utah man to hospital,579
Dumped woman spends a week in KFC to get over ex,580
"Apple Watch Specs Tipped; Said to Feature 512MB RAM, 4GB of Storage",581
Viral Photo Shows How Chinese Workers Are Used to Manipulate App Store Rankings,582
Macaulay Culkin Dead: Actor Once Again Victim Of Death Hoax,583
Saudi cleric condemns snowmen as anti-Islamic,584
You're Not Going to Become Weightless on January 4th,585
TBS Speeds up SEINFELD by 7.5% to Add 2 More Minutes of Commercials,586
"Planetary Alignment On Jan 4, 2015 Will Decrease Gravity For 5 Minutes Causing Partial Weightlessness",587
"No, a Planetary Alignment on Jan. 4, 2015, Won’t Decrease Gravity",588
‘Banksy’ Instagram tribute to Charlie Hebdo victims not posted by artist,589
Shocking Photos! Mom Tries To Sell Son To Pay For Daughter's Cancer Treatment,590
"Planetary Alignment Decrease Gravity Hoax on Jan 4, 2015: ‘Will Decrease Gravity For 5 Minutes Causing Partial Weightlessness’ in January is Totally Bogus",591
